DATE,VISITS
2011-03-08,28.0
2011-03-09,88.0
2011-03-10,75.0
2011-03-11,106.0
2011-03-12,120.0
2011-03-13,113.0
2011-03-14,77.0
2011-03-15,123.0
2011-03-16,81.0
2011-03-17,128.0
2011-03-18,110.0
2011-03-19,80.0
2011-03-20,95.0
2011-03-21,82.0
2011-03-22,173.0
2011-03-23,78.0
2011-03-24,101.0
2011-03-25,57.0
2011-03-26,83.0
2011-03-27,111.0
2011-03-28,80.0
2011-03-29,76.0
2011-03-30,102.0
2011-03-31,0.0
2011-04-01,14.0
2011-04-02,0.0
2011-04-03,90.0
2011-04-04,150.0
2011-04-05,129.0
2011-04-06,174.0
2011-04-07,148.0
2011-04-08,76.0
2011-04-09,159.0
2011-04-10,157.0
2011-04-11,143.0
2011-04-12,0.0
2011-04-13,146.0
2011-04-14,76.0
2011-04-15,131.0
2011-04-16,157.0
2011-04-17,81.0
2011-04-18,108.0
2011-04-19,143.0
2011-04-20,78.0
2011-04-21,81.0
2011-04-22,124.0
2011-04-23,119.0
2011-04-24,59.0
2011-04-25,87.0
2011-04-26,126.0
2011-04-27,82.0
2011-04-28,81.0
2011-04-29,43.0
2011-04-30,0.0
2011-05-01,106.0
2011-05-02,125.0
2011-05-03,109.0
2011-05-04,171.0
2011-05-05,110.0
2011-05-06,110.0
2011-05-07,91.0
2011-05-08,99.0
2011-05-09,123.0
2011-05-10,94.0
2011-05-11,152.0
2011-05-12,115.0
2011-05-13,107.0
2011-05-14,90.0
2011-05-15,73.0
2011-05-16,99.0
2011-05-17,16.0
2011-05-18,127.0
2011-05-19,66.0
2011-05-20,115.0
2011-05-21,39.0
2011-05-22,51.0
2011-05-23,141.0
2011-05-24,123.0
2011-05-25,199.0
2011-05-26,192.0
2011-05-27,153.0
2011-05-28,20.0
2011-05-29,113.0
2011-05-30,82.0
2011-05-31,79.0
2011-06-01,173.0
2011-06-02,200.0
2011-06-03,33.0
2011-06-04,125.0
2011-06-05,74.0
2011-06-06,247.0
2011-06-07,73.0
2011-06-08,39.0
2011-06-09,42.0
2011-06-10,130.0
2011-06-11,175.0
2011-06-12,0.0
2011-06-13,197.0
2011-06-14,174.0
2011-06-15,216.0
2011-06-16,122.0
2011-06-17,191.0
2011-06-18,68.0
2011-06-19,92.0
2011-06-20,181.0
2011-06-21,244.0
