DATE,VISITS
2011-06-08,318.0
2011-06-09,370.0
2011-06-10,318.0
2011-06-11,268.0
2011-06-12,318.0
2011-06-13,371.0
2011-06-14,347.0
2011-06-15,339.0
2011-06-16,336.0
2011-06-17,256.0
2011-06-18,213.0
2011-06-19,245.0
2011-06-20,357.0
2011-06-21,354.0
2011-06-22,298.0
2011-06-23,299.0
2011-06-24,196.0
2011-06-25,186.0
2011-06-26,130.0
2011-06-27,368.0
2011-06-28,361.0
2011-06-29,259.0
2011-06-30,234.0
2011-07-01,323.0
2011-07-02,200.0
2011-07-03,202.0
2011-07-04,366.0
2011-07-05,293.0
2011-07-06,332.0
2011-07-07,329.0
2011-07-08,287.0
2011-07-09,242.0
2011-07-10,256.0
2011-07-11,365.0
2011-07-12,285.0
2011-07-13,304.0
2011-07-14,269.0
2011-07-15,246.0
2011-07-16,257.0
2011-07-17,266.0
2011-07-18,315.0
2011-07-19,298.0
2011-07-20,205.0
2011-07-21,261.0
2011-07-22,254.0
2011-07-23,229.0
2011-07-24,205.0
2011-07-25,270.0
2011-07-26,134.0
2011-07-27,197.0
2011-07-28,197.0
2011-07-29,267.0
2011-07-30,132.0
2011-07-31,207.0
2011-08-01,276.0
2011-08-02,268.0
2011-08-03,275.0
2011-08-04,264.0
2011-08-05,265.0
2011-08-06,230.0
2011-08-07,195.0
2011-08-08,260.0
2011-08-09,274.0
2011-08-10,315.0
2011-08-11,299.0
2011-08-12,259.0
2011-08-13,269.0
2011-08-14,230.0
2011-08-15,369.0
2011-08-16,315.0
2011-08-17,263.0
2011-08-18,316.0
2011-08-19,237.0
2011-08-20,262.0
2011-08-21,225.0
2011-08-22,275.0
2011-08-23,309.0
2011-08-24,254.0
2011-08-25,275.0
2011-08-26,248.0
2011-08-27,216.0
2011-08-28,208.0
2011-08-29,439.0
2011-08-30,327.0
2011-08-31,280.0
2011-09-01,354.0
2011-09-02,281.0
2011-09-03,269.0
2011-09-04,194.0
2011-09-05,337.0
2011-09-06,300.0
2011-09-07,311.0
2011-09-08,295.0
2011-09-09,285.0
2011-09-10,260.0
