DATE,VISITS
2009-07-24,216.0
2009-07-25,195.0
2009-07-26,186.0
2009-07-27,263.0
2009-07-28,277.0
2009-07-29,186.0
2009-07-30,253.0
2009-07-31,204.0
2009-08-01,191.0
2009-08-02,199.0
2009-08-03,264.0
2009-08-04,245.0
2009-08-05,220.0
2009-08-06,205.0
2009-08-07,212.0
2009-08-08,197.0
2009-08-09,179.0
2009-08-10,256.0
2009-08-11,254.0
2009-08-12,238.0
2009-08-13,241.0
2009-08-14,244.0
2009-08-15,160.0
2009-08-16,213.0
2009-08-17,215.0
2009-08-18,182.0
2009-08-19,304.0
2009-08-20,55.0
2009-08-21,338.0
2009-08-22,201.0
2009-08-23,163.0
2009-08-24,81.0
2009-08-25,117.0
2009-08-26,295.0
2009-08-27,321.0
2009-08-28,329.0
2009-08-29,131.0
2009-08-30,186.0
2009-08-31,217.0
2009-09-01,228.0
2009-09-02,224.0
2009-09-03,204.0
2009-09-04,220.0
2009-09-05,169.0
2009-09-06,171.0
2009-09-07,239.0
2009-09-08,208.0
2009-09-09,179.0
2009-09-10,190.0
2009-09-11,174.0
2009-09-12,235.0
2009-09-13,215.0
2009-09-14,212.0
2009-09-15,110.0
2009-09-16,305.0
2009-09-17,251.0
2009-09-18,218.0
2009-09-19,250.0
2009-09-20,244.0
2009-09-21,241.0
2009-09-22,380.0
2009-09-23,204.0
2009-09-24,243.0
2009-09-25,72.0
2009-09-26,391.0
2009-09-27,163.0
2009-09-28,256.0
2009-09-29,231.0
2009-09-30,245.0
2009-10-01,172.0
2009-10-02,262.0
2009-10-03,260.0
2009-10-04,267.0
2009-10-05,297.0
2009-10-06,277.0
2009-10-07,246.0
2009-10-08,322.0
2009-10-09,145.0
2009-10-10,224.0
2009-10-11,208.0
2009-10-12,260.0
2009-10-13,246.0
2009-10-14,244.0
2009-10-15,267.0
2009-10-16,256.0
2009-10-17,212.0
2009-10-18,197.0
2009-10-19,261.0
2009-10-20,199.0
2009-10-21,80.0
2009-10-22,277.0
2009-10-23,173.0
2009-10-24,425.0
2009-10-25,221.0
2009-10-26,318.0
2009-10-27,225.0
2009-10-28,201.0
2009-10-29,238.0
2009-10-30,207.0
2009-10-31,185.0
2009-11-01,203.0
2009-11-02,224.0
2009-11-03,218.0
2009-11-04,252.0
2009-11-05,269.0
2009-11-06,161.0
2009-11-07,214.0
2009-11-08,191.0
2009-11-09,245.0
2009-11-10,215.0
2009-11-11,241.0
2009-11-12,205.0
2009-11-13,249.0
2009-11-14,245.0
2009-11-15,193.0
2009-11-16,257.0
2009-11-17,240.0
2009-11-18,320.0
2009-11-19,174.0
2009-11-20,223.0
2009-11-21,178.0
2009-11-22,236.0
2009-11-23,284.0
2009-11-24,207.0
2009-11-25,175.0
2009-11-26,133.0
2009-11-27,191.0
2009-11-28,143.0
2009-11-29,213.0
2009-11-30,230.0
2009-12-01,365.0
2009-12-02,62.0
2009-12-03,225.0
2009-12-04,244.0
2009-12-05,203.0
2009-12-06,161.0
2009-12-07,299.0
2009-12-08,215.0
2009-12-09,233.0
2009-12-10,212.0
2009-12-11,281.0
2009-12-12,76.0
2009-12-13,216.0
2009-12-14,275.0
2009-12-15,41.0
2009-12-16,210.0
2009-12-17,183.0
2009-12-18,254.0
2009-12-19,196.0
2009-12-20,134.0
2009-12-21,306.0
2009-12-22,134.0
2009-12-23,144.0
2009-12-24,45.0
2009-12-25,197.0
2009-12-26,221.0
2009-12-27,219.0
2009-12-28,258.0
2009-12-29,183.0
2009-12-30,227.0
2009-12-31,178.0
2010-01-01,205.0
2010-01-02,224.0
2010-01-03,147.0
2010-01-04,314.0
2010-01-05,153.0
2010-01-06,200.0
2010-01-07,240.0
2010-01-08,186.0
2010-01-09,68.0
2010-01-10,159.0
2010-01-11,217.0
2010-01-12,84.0
2010-01-13,301.0
2010-01-14,180.0
2010-01-15,210.0
2010-01-16,179.0
2010-01-17,207.0
2010-01-18,92.0
2010-01-19,280.0
2010-01-20,149.0
2010-01-21,216.0
2010-01-22,239.0
2010-01-23,253.0
2010-01-24,195.0
2010-01-25,271.0
2010-01-26,267.0
2010-01-27,203.0
2010-01-28,291.0
2010-01-29,184.0
2010-01-30,166.0
2010-01-31,188.0
2010-02-01,227.0
2010-02-02,161.0
2010-02-03,171.0
2010-02-04,181.0
2010-02-05,251.0
2010-02-06,266.0
2010-02-07,56.0
2010-02-08,140.0
2010-02-09,49.0
2010-02-10,83.0
2010-02-11,246.0
2010-02-12,159.0
2010-02-13,193.0
2010-02-14,178.0
2010-02-15,255.0
2010-02-16,94.0
2010-02-17,191.0
2010-02-18,171.0
2010-02-19,90.0
2010-02-20,65.0
2010-02-21,56.0
2010-02-22,248.0
2010-02-23,238.0
2010-02-24,200.0
2010-02-25,209.0
2010-02-26,248.0
2010-02-27,84.0
2010-02-28,222.0
2010-03-01,229.0
2010-03-02,229.0
2010-03-03,212.0
2010-03-04,217.0
2010-03-05,219.0
2010-03-06,202.0
2010-03-07,210.0
2010-03-08,304.0
2010-03-09,180.0
2010-03-10,217.0
2010-03-11,124.0
2010-03-12,262.0
2010-03-13,181.0
2010-03-14,191.0
2010-03-15,233.0
2010-03-16,87.0
2010-03-17,223.0
2010-03-18,273.0
2010-03-19,232.0
2010-03-20,97.0
2010-03-21,21.0
2010-03-22,267.0
2010-03-23,263.0
2010-03-24,193.0
2010-03-25,290.0
2010-03-26,258.0
2010-03-27,157.0
2010-03-28,134.0
2010-03-29,294.0
2010-03-30,226.0
2010-03-31,95.0
2010-04-01,250.0
2010-04-02,86.0
2010-04-03,156.0
2010-04-04,231.0
2010-04-05,156.0
2010-04-06,257.0
2010-04-07,264.0
2010-04-08,211.0
2010-04-09,275.0
2010-04-10,195.0
2010-04-11,88.0
2010-04-12,340.0
2010-04-13,117.0
2010-04-14,211.0
2010-04-15,59.0
2010-04-16,144.0
2010-04-17,220.0
2010-04-18,227.0
2010-04-19,285.0
2010-04-20,141.0
2010-04-21,208.0
2010-04-22,78.0
2010-04-23,81.0
2010-04-24,120.0
2010-04-25,170.0
2010-04-26,182.0
2010-04-27,232.0
2010-04-28,138.0
2010-04-29,120.0
2010-04-30,285.0
2010-05-01,202.0
2010-05-02,135.0
2010-05-03,272.0
2010-05-04,194.0
2010-05-05,192.0
2010-05-06,245.0
2010-05-07,212.0
2010-05-08,209.0
2010-05-09,174.0
2010-05-10,230.0
2010-05-11,227.0
2010-05-12,200.0
2010-05-13,286.0
2010-05-14,239.0
2010-05-15,171.0
2010-05-16,193.0
2010-05-17,242.0
2010-05-18,180.0
2010-05-19,219.0
2010-05-20,99.0
2010-05-21,365.0
2010-05-22,160.0
2010-05-23,224.0
2010-05-24,281.0
2010-05-25,275.0
2010-05-26,229.0
2010-05-27,183.0
2010-05-28,170.0
2010-05-29,264.0
2010-05-30,225.0
2010-05-31,270.0
2010-06-01,316.0
2010-06-02,181.0
2010-06-03,292.0
2010-06-04,203.0
2010-06-05,169.0
2010-06-06,196.0
2010-06-07,231.0
2010-06-08,219.0
2010-06-09,236.0
2010-06-10,79.0
2010-06-11,130.0
2010-06-12,203.0
2010-06-13,133.0
2010-06-14,295.0
2010-06-15,263.0
2010-06-16,73.0
2010-06-17,227.0
2010-06-18,206.0
2010-06-19,206.0
2010-06-20,195.0
2010-06-21,281.0
2010-06-22,216.0
2010-06-23,219.0
2010-06-24,100.0
2010-06-25,229.0
2010-06-26,186.0
2010-06-27,62.0
2010-06-28,335.0
2010-06-29,206.0
